row_id,cgid,label,description
373,21970,RO,Medical Staff
374,40005,MD,Medical Staff
375,98381,Stu,Medical Staff
376,85392,Res,Medical Staff
377,86955,MedStu,Medical Staff
378,12719,MD,Medical Staff
379,98117,RO,Medical Staff
380,45325,MD,Medical Staff
381,85529,MD,Medical Staff
382,15273,UCO,Medical Staff
383,32962,Res,Medical Staff
384,71669,RD,Medical Staff
385,78021,Rehab,Medical Staff
386,95394,RN,Medical Staff
387,67963,MD,Medical Staff
388,46458,MedStu,Medical Staff
389,33788,RO,Medical Staff
390,86720,RO,Medical Staff
391,67132,RN,Medical Staff
392,93202,MD,Medical Staff
393,74451,CoWkr,Medical Staff
394,21959,RN,Medical Staff
395,71605,RO,Medical Staff
396,55607,MDs,Medical Staff
397,63523,RO,Medical Staff
398,53687,RRT,Medical Staff
399,52081,MS,Medical Staff
400,97835,MDs,Medical Staff
401,23710,RNs,Medical Staff
402,31079,MD,Medical Staff
403,53228,RT,Medical Staff
404,63955,Rehab,Medical Staff
405,74942,RO,Medical Staff
406,47777,MedStu,Medical Staff
407,96846,MDs,Medical Staff
408,62488,RPh,Medical Staff
409,82102,MD,Medical Staff
410,14809,MS,Medical Staff
411,69614,Medst,Medical Staff
412,21542,MD,Medical Staff
413,51224,RO,Medical Staff
414,43082,Rn,Medical Staff
415,52372,MD,Medical Staff
416,25194,MS,Medical Staff
417,62976,RO,Medical Staff
418,77449,RO,Medical Staff
419,10150,RO,Medical Staff
420,96200,MS,Medical Staff
421,81118,MD,Medical Staff
422,70552,DI,Medical Staff
423,64165,MD,Medical Staff
424,17104,RO,Medical Staff
425,34586,MD,Medical Staff
426,77952,RN,Medical Staff
427,57419,MD,Medical Staff
428,91609,Res,Medical Staff
429,75338,MD,Medical Staff
430,91973,MD,Medical Staff
431,67939,MSIV,Medical Staff
432,16764,MD,Medical Staff
433,36680,RO,Medical Staff
434,45003,MD,Medical Staff
435,81987,SRT,Medical Staff
436,27172,RN,Medical Staff
437,47752,RO,Medical Staff
438,67424,RO,Medical Staff
439,73532,RO,Medical Staff
440,25915,SRT,Medical Staff
441,13783,R.Ph,Medical Staff
442,92578,RO,Medical Staff
443,89806,MD,Medical Staff
444,41365,RN,Medical Staff
445,30758,RN,Medical Staff
446,50730,RN,Medical Staff
447,82199,RO,Medical Staff
448,11792,RN,Medical Staff
449,82384,RO,Medical Staff
450,63476,RRT,Medical Staff
451,22217,PhStud,Medical Staff
452,24871,MD,Medical Staff
453,70482,MD,Medical Staff
454,25396,MD,Medical Staff
455,94896,MD,Medical Staff
456,30181,RN,Medical Staff
457,75323,Res,Medical Staff
458,48254,MD,Medical Staff
459,76698,NSV,Medical Staff
460,45838,RO,Medical Staff
461,64459,RO,Medical Staff
462,73242,MD,Medical Staff
463,71894,RO,Medical Staff
464,41946,RO,Medical Staff
465,69871,RO,Medical Staff
466,82255,RO,Medical Staff
467,28958,RO,Medical Staff
468,60277,RN,Medical Staff
469,34983,RO,Medical Staff
470,88561,RO,Medical Staff
471,76616,RO,Medical Staff
472,27892,MD,Medical Staff
473,19150,MD,Medical Staff
474,46208,MSI,Medical Staff
475,64387,RO,Medical Staff
476,54548,RO,Medical Staff
477,76550,AL,Medical Staff
478,45018,MD,Medical Staff
479,10336,RO,Medical Staff
480,47072,RN,Medical Staff
481,49132,MD,Medical Staff
482,86931,RN,Medical Staff
483,86011,MD,Medical Staff
484,96499,RNC,Medical Staff
485,74178,RO,Medical Staff
486,29476,MDs,Medical Staff
487,68529,RN,Medical Staff
488,80592,RN,Medical Staff
489,73483,STD,Medical Staff
490,55236,RN,Medical Staff
491,53573,RN,Medical Staff
492,82340,RO,Medical Staff
493,81228,MD,Medical Staff
494,59441,RN,Medical Staff
495,69682,RN,Medical Staff
496,52176,RN,Medical Staff
497,34727,RO,Medical Staff
498,41300,RN,Medical Staff
499,84946,RO,Medical Staff
500,60196,RN,Medical Staff
501,40613,RN,Medical Staff
502,63841,RN,Medical Staff
503,15720,RO,Medical Staff
504,51704,RN,Medical Staff
505,59968,RN,Medical Staff
506,60604,RRT,Medical Staff
507,96991,UA,Medical Staff
508,95461,RN,Medical Staff
509,29936,RN,Medical Staff
510,74923,RN,Medical Staff
511,14852,RN,Medical Staff
512,26547,RN,Medical Staff
513,75836,MDs,Medical Staff
514,87356,RO,Medical Staff
515,53515,MD,Medical Staff
516,23154,MD,Medical Staff
517,67711,MEDST,Medical Staff
518,23069,MDs,Medical Staff
519,78937,RO,Medical Staff
520,69890,MD,Medical Staff
521,12011,MD,Medical Staff
522,28894,MD,Medical Staff
523,63736,RPh,Medical Staff
524,95823,MD,Medical Staff
525,30232,Res,Medical Staff
526,19807,RPh,Medical Staff
527,71537,MD,Medical Staff
528,44737,MD,Medical Staff
529,54375,RO,Medical Staff
530,91691,PCA,Medical Staff
531,62098,MD,Medical Staff
532,95175,RO,Medical Staff
533,20527,RO,Medical Staff
534,53065,MS,Medical Staff
535,98389,MD,Medical Staff
536,79942,STD,Medical Staff
537,59808,RO,Medical Staff
538,51505,MD,Medical Staff
539,92155,RN,Medical Staff
540,73956,RO,Medical Staff
541,80912,RO,Medical Staff
542,14705,MDs,Medical Staff
543,90931,RO,Medical Staff
544,18968,MD,Medical Staff
545,40771,MD,Medical Staff
546,92727,ms,Medical Staff
547,99705,Res,Medical Staff
548,47667,MD,Medical Staff
549,39817,MD,Medical Staff
550,21846,MedStu,Medical Staff
551,66881,Res,Medical Staff
552,22903,RN,Medical Staff
553,93066,R.Ph,Medical Staff
554,23173,Res,Medical Staff
555,68153,MDs,Medical Staff
556,31805,RO,Medical Staff
557,49251,RO,Medical Staff
558,13794,RN,Medical Staff
559,16028,MD,Medical Staff
560,52516,MedSt,Medical Staff
561,17355,MD,Medical Staff
562,48452,RO,Medical Staff
563,56984,MD,Medical Staff
564,59131,MD,Medical Staff
565,66450,RO,Medical Staff
566,29080,RPH,Medical Staff
567,42007,RO,Medical Staff
568,79621,NP,Medical Staff
569,64008,RO,Medical Staff
570,99364,RO,Medical Staff
571,33600,RO,Medical Staff
572,32280,MD,Medical Staff
573,32946,RO,Medical Staff
574,20350,Res,Medical Staff
575,89887,MD,Medical Staff
576,91226,RO,Medical Staff
577,99539,MDs,Medical Staff
578,41566,RO,Medical Staff
579,75230,MD,Medical Staff
580,86435,DI,Medical Staff
581,28758,MD,Medical Staff
582,40433,RO,Medical Staff
583,70443,Res,Medical Staff
584,93611,MD,Medical Staff
585,43289,RO,Medical Staff
586,70236,MD,Medical Staff
587,43466,RN,Medical Staff
588,97404,PCA,Medical Staff
589,11231,RO,Medical Staff
590,70981,MDs,Medical Staff
591,47700,RO,Medical Staff
592,98815,DI,Medical Staff
593,81643,MD,Medical Staff
594,30706,RO,Medical Staff
595,19681,MD,Medical Staff
596,67898,RO,Medical Staff
597,55293,Res,Medical Staff
598,87014,Res,Medical Staff
599,49210,Rehab,Medical Staff
600,93746,MDs,Medical Staff
601,65615,RO,Medical Staff
602,42780,Res,Medical Staff
603,69878,MS,Medical Staff
604,49599,RPh,Medical Staff
605,36111,MD,Medical Staff
606,60422,Rehab,Medical Staff
607,73335,RO,Medical Staff
608,23979,MD,Medical Staff
609,41091,UA,Medical Staff
610,59986,Res,Medical Staff
611,84963,RN,Medical Staff
612,57049,MD,Medical Staff
613,85341,Res,Medical Staff
614,48780,MD,Medical Staff
615,48696,Res,Medical Staff
616,12875,UCO,Medical Staff
617,96275,RN,Medical Staff
618,61879,RPH,Medical Staff
619,45976,Res,Medical Staff
620,11061,RD,Medical Staff
621,99889,MD,Medical Staff
622,16428,MD,Medical Staff
1949,89482,RO,Medical Staff
1950,75107,MD,Medical Staff
1951,47512,MD,Medical Staff
1952,40162,DI,Medical Staff
1953,89569,Res,Medical Staff
1954,56179,RO,Medical Staff
1955,38705,RO,Medical Staff
1956,93442,MedSt,Medical Staff
1957,34920,RO,Medical Staff
1958,91381,RO,Medical Staff
1959,42850,MD,Medical Staff
1960,98835,RO,Medical Staff
1961,96400,MD,Medical Staff
1962,99241,RO,Medical Staff
1963,27927,RRT,Medical Staff
1964,92345,MD,Medical Staff
1965,22735,MD,Medical Staff
1966,92242,MD,Medical Staff
1967,94717,RO,Medical Staff
1968,15167,RN,Medical Staff
1969,50492,CoWker,Medical Staff
1970,67779,MD,Medical Staff
1971,14373,RO,Medical Staff
1972,85965,PCA,Medical Staff
1973,57823,RO,Medical Staff
1974,27224,RO,Medical Staff
1975,21813,RO,Medical Staff
1976,48680,MD,Medical Staff
1977,52823,MDs,Medical Staff
1978,64460,RN,Medical Staff
1979,33021,MD,Medical Staff
1980,36318,MS,Medical Staff
1981,27322,Res,Medical Staff
1982,80701,RO,Medical Staff
1983,57953,RN,Medical Staff
1984,79579,RO,Medical Staff
1985,75771,PCA,Medical Staff
1986,45720,RN,Medical Staff
1987,31567,RO,Medical Staff
1988,43681,MS,Medical Staff
1989,73156,RO,Medical Staff
1990,48684,RN,Medical Staff
1991,54396,SRN,Medical Staff
1992,25095,RO,Medical Staff
1993,71385,MDs,Medical Staff
1994,19869,CoOpSt,Medical Staff
1995,28449,RO,Medical Staff
1996,39571,RN,Medical Staff
1997,98647,RN,Medical Staff
1998,98395,RN,Medical Staff
1999,62089,RO,Medical Staff
2000,83048,RO,Medical Staff
2001,57942,RO,Medical Staff
2002,21836,RO,Medical Staff
2003,61717,STD,Medical Staff
2004,11824,MD,Medical Staff
2005,44663,RN,Medical Staff
2006,80329,RO,Medical Staff
2007,26199,MD,Medical Staff
2008,69609,RO,Medical Staff
2009,58311,Nurs,Medical Staff
2010,98188,RN,Medical Staff
2011,98125,Ms,Medical Staff
2012,44362,RN,Medical Staff
2013,86619,RN,Medical Staff
2014,59941,RO,Medical Staff
2015,93695,RN,Medical Staff
2016,58689,RO,Medical Staff
2017,24201,RO,Medical Staff
2018,98452,RN,Medical Staff
2019,40647,MDs,Medical Staff
2020,71797,RN,Medical Staff
2021,13280,RN,Medical Staff
2022,91205,RN,Medical Staff
2023,83584,RN,Medical Staff
2024,52992,RN,Medical Staff
2025,89964,RN,Medical Staff
2026,39015,RN,Medical Staff
2027,94889,RN,Medical Staff
2028,18285,RO,Medical Staff
2029,93283,RO,Medical Staff
2030,70852,Rehab,Medical Staff
2031,49608,Res,Medical Staff
2032,95097,RD,Medical Staff
2033,63516,Res,Medical Staff
2034,25292,MD,Medical Staff
2035,28320,RN,Medical Staff
2036,15943,RN,Medical Staff
2037,14877,RN,Medical Staff
2038,49893,Res,Medical Staff
2039,74569,MD,Medical Staff
2040,25220,RO,Medical Staff
2041,22739,RN,Medical Staff
2042,40775,RN,Medical Staff
2043,80457,RT,Medical Staff
2098,27781,RO,Medical Staff
2099,60940,Mds,Medical Staff
2100,69459,RO,Medical Staff
2101,58629,RN,Medical Staff
2102,97881,RO,Medical Staff
2103,80804,UC,Medical Staff
2104,64935,MDs,Medical Staff
2105,86983,MD,Medical Staff
2106,30253,MDs,Medical Staff
2107,64379,NS,Medical Staff
2108,95841,MD,Medical Staff
2109,22978,MD,Medical Staff
2110,74139,RO,Medical Staff
2111,90694,RN,Medical Staff
2112,63492,MD,Medical Staff
2113,46666,RO,Medical Staff
2114,14288,UCO,Medical Staff
2115,58566,UCO,Medical Staff
2116,38477,Res,Medical Staff
2117,68115,Res,Medical Staff
2118,68287,Res,Medical Staff
2119,40947,RT,Medical Staff
2120,57537,MedStu,Medical Staff
2121,23022,SW,Medical Staff
2122,99873,MD,Medical Staff
2123,58147,MD,Medical Staff
2124,81364,MD,Medical Staff
2125,94518,MD,Medical Staff
2126,57012,ISSupp,Medical Staff
2127,17936,MDs,Medical Staff
2128,62184,RO,Medical Staff
2129,46160,RO,Medical Staff
2130,34878,MDs,Medical Staff
2131,26011,MD,Medical Staff
2132,69600,MD,Medical Staff
2133,22015,Res,Medical Staff
2134,96870,MD,Medical Staff
2135,37801,MD,Medical Staff
2136,94109,MS,Medical Staff
2137,93819,RN,Medical Staff
2138,88269,MD,Medical Staff
2139,12799,MD,Medical Staff
2140,16629,MD,Medical Staff
2141,53713,MedSt,Medical Staff
2142,41925,eaw,Medical Staff
2143,26505,MD,Medical Staff
2144,84000,MD,Medical Staff
2145,36896,RO,Medical Staff
2146,18992,MDs,Medical Staff
2147,82641,RD,Medical Staff
2148,37152,PA,Medical Staff
2149,86858,DI,Medical Staff
2150,38305,RO,Medical Staff
2151,40539,RN,Medical Staff
2152,53064,PCA,Medical Staff
2153,29340,RO,Medical Staff
2154,88116,RO,Medical Staff
2155,10371,MD,Medical Staff
2156,46342,RN,Medical Staff
2157,28964,MD,Medical Staff
2158,27038,Res,Medical Staff
2159,80807,MD,Medical Staff
2160,42853,MDs,Medical Staff
2161,32871,MedSt,Medical Staff
2162,24408,MDs,Medical Staff
2163,96646,RO,Medical Staff
2164,13379,RO,Medical Staff
2165,27275,Admin,Medical Staff
2166,11947,SRT,Medical Staff
2167,56955,RA,Medical Staff
2168,41186,RN,Medical Staff
2169,87182,RO,Medical Staff
2170,52437,RN,Medical Staff
2171,12068,Res,Medical Staff
2172,32838,RN,Medical Staff
2173,44782,OTR/L,Medical Staff
2174,16868,RN,Medical Staff
2175,26614,RN,Medical Staff
2176,65176,PA,Medical Staff
2177,78955,OTR/L,Medical Staff
2178,24896,RN,Medical Staff
2179,18330,RO,Medical Staff
2180,72422,MD,Medical Staff
2181,68756,MD,Medical Staff
2182,57453,RO,Medical Staff
2183,77271,StNRS,Medical Staff
2184,87812,MD,Medical Staff
2185,24293,RN,Medical Staff
2186,69245,RO,Medical Staff
2187,76039,RN,Medical Staff
2188,39038,RO,Medical Staff
2189,90623,PCA,Medical Staff
2190,15683,MDs,Medical Staff
2191,96363,RO,Medical Staff
2192,78347,DI,Medical Staff
2193,49535,RN,Medical Staff
2194,70036,RN,Medical Staff
2195,94323,RO,Medical Staff
2196,14082,RN,Medical Staff
2197,17972,RO,Medical Staff
2198,72781,DI,Medical Staff
2199,62640,MD,Medical Staff
2200,65872,RO,Medical Staff
2201,99928,CM,Medical Staff
2202,24150,RO,Medical Staff
2203,74260,Res,Medical Staff
2204,68138,SW,Medical Staff
2205,19632,RO,Medical Staff
2206,20589,MD,Medical Staff
2207,52219,MDs,Medical Staff
2208,89730,MD,Medical Staff
2209,29442,MD,Medical Staff
2210,18609,MD,Medical Staff
2211,26540,RO,Medical Staff
2212,46046,PhD,Medical Staff
2213,91830,MD,Medical Staff
2214,92978,RO,Medical Staff
2215,86724,MDs,Medical Staff
2216,81874,RN,Medical Staff
2217,52622,RO,Medical Staff
2218,59925,MD,Medical Staff
2219,88301,MDs,Medical Staff
2220,79541,MD,Medical Staff
2221,48652,MedStu,Medical Staff
2222,69469,RO,Medical Staff
2223,76263,MD,Medical Staff
2224,89354,Rehab,Medical Staff
2225,66387,UCO,Medical Staff
2226,22999,RO,Medical Staff
2227,24996,RO,Medical Staff
2731,95814,Rehab,Medical Staff
2732,95316,RO,Medical Staff
2733,82264,RPH,Medical Staff
2734,38183,MD,Medical Staff
2735,66370,RN,Medical Staff
2736,69186,MD,Medical Staff
2737,39949,Rehab,Medical Staff
2738,64239,RO,Medical Staff
2739,54424,Res,Medical Staff
2740,69441,MD,Medical Staff
2741,62262,MD,Medical Staff
2742,64524,RN,Medical Staff
2743,22463,Res,Medical Staff
2744,50966,RN,Medical Staff
2745,65936,MD,Medical Staff
2746,50963,RT,Medical Staff
2747,97177,MD,Medical Staff
2748,43408,RO,Medical Staff
2749,59060,Res,Medical Staff
2750,30006,Res,Medical Staff
2751,72163,Res,Medical Staff
2752,18799,Res,Medical Staff
2753,21957,Res,Medical Staff
2754,21188,RO,Medical Staff
2755,22219,MD,Medical Staff
2756,66606,RO,Medical Staff
2757,22656,Res,Medical Staff
2758,58843,Res,Medical Staff
2759,27054,Res,Medical Staff
2760,82924,Res,Medical Staff
2761,17861,Res,Medical Staff
2762,86869,Res,Medical Staff
2763,83608,Res,Medical Staff
2764,83620,CM,Medical Staff
2765,53207,Res,Medical Staff
2766,97819,RN,Medical Staff
2767,26021,MD,Medical Staff
2768,63845,Res,Medical Staff
2769,56346,RN,Medical Staff
2770,97207,MD,Medical Staff
2771,65435,RPH,Medical Staff
2772,16743,RO,Medical Staff
2773,88696,Res,Medical Staff
2774,50953,Res,Medical Staff
2775,56090,Res,Medical Staff
2776,23579,Res,Medical Staff
2777,85748,CM,Medical Staff
2778,76507,Res,Medical Staff
2779,37884,Res,Medical Staff
2780,30280,Res,Medical Staff
2781,96079,PCT,Medical Staff
2782,73201,UCO,Medical Staff
2783,39392,Rehab,Medical Staff
2784,24184,MD,Medical Staff
2785,55890,Res,Medical Staff
2786,82910,RPH,Medical Staff
2787,58176,Res,Medical Staff
2788,25058,RO,Medical Staff
2789,46512,Rehab,Medical Staff
2790,85248,RO,Medical Staff
2791,39643,MD,Medical Staff
2792,66244,PCT,Medical Staff
2793,83526,MD,Medical Staff
2794,91490,MD,Medical Staff
2795,90422,RO,Medical Staff
2796,98470,Res,Medical Staff
2797,94239,RN,Medical Staff
3012,82972,RO,Medical Staff
3013,13441,RO,Medical Staff
3014,89822,MD,Medical Staff
3015,96223,MD,Medical Staff
3016,45054,MD,Medical Staff
3017,33647,RPh,Medical Staff
3018,45818,MD,Medical Staff
3019,50499,MedStu,Medical Staff
3020,54541,MD,Medical Staff
3021,56009,MedRes,Medical Staff
3022,10800,MD,Medical Staff
3023,33777,Res,Medical Staff
3024,28776,UCO,Medical Staff
3025,84228,Res,Medical Staff
3026,96159,Res,Medical Staff
3027,62531,RO,Medical Staff
3028,19120,MD,Medical Staff
3029,28595,MedSt,Medical Staff
3030,92991,RO,Medical Staff
3031,14018,RO,Medical Staff
3032,22026,MD,Medical Staff
3033,79531,MDs,Medical Staff
3034,38197,MDs,Medical Staff
3035,59308,MD,Medical Staff
3036,65028,MD,Medical Staff
3037,69460,RO,Medical Staff
3038,54681,RO,Medical Staff
3039,30631,ms,Medical Staff
3040,58503,CoWork,Medical Staff
3041,50846,MD,Medical Staff
3042,52517,MD,Medical Staff
3043,84395,MDs,Medical Staff
3394,88148,RPH,Medical Staff
3395,21135,SRN,Medical Staff
3396,16895,RN,Medical Staff
3397,30392,RRT,Medical Staff
3398,30632,RN,Medical Staff
3399,90981,MD,Medical Staff
3400,16522,RO,Medical Staff
3401,98338,Res,Medical Staff
3402,20693,RO,Medical Staff
3403,45665,MD,Medical Staff
3404,68079,MD,Medical Staff
3405,96761,Res,Medical Staff
3406,65576,MD,Medical Staff
3407,73656,RO,Medical Staff
3408,89570,PCT,Medical Staff
3409,64287,RO,Medical Staff
3410,45804,RO,Medical Staff
3411,38255,RO,Medical Staff
3412,77154,RO,Medical Staff
3413,24918,MD,Medical Staff
3414,55242,RO,Medical Staff
3415,66349,RO,Medical Staff
3416,24534,RO,Medical Staff
3417,47125,ms,Medical Staff
3418,98895,MD,Medical Staff
3419,98930,PCT,Medical Staff
3420,87743,MD,Medical Staff
3421,73783,Res,Medical Staff
3422,79066,MD,Medical Staff
3423,97442,RO,Medical Staff
3424,50425,MD,Medical Staff
3425,15952,Res,Medical Staff
3426,38903,MD,Medical Staff
3427,61807,MDs,Medical Staff
3428,88554,RO,Medical Staff
3429,17180,RO,Medical Staff
3430,11007,RO,Medical Staff
3431,36794,MDs,Medical Staff
3432,49507,MD,Medical Staff
3433,37686,RO,Medical Staff
3434,27987,RN,Medical Staff
3435,43491,MD,Medical Staff
3436,47938,SW,Medical Staff
3437,53007,NsgSt,Medical Staff
3438,25726,RN,Medical Staff
3439,11013,RN,Medical Staff
3440,75193,NP,Medical Staff
3441,66446,MD,Medical Staff
3442,33028,RRT,Medical Staff
3443,26932,MS,Medical Staff
3444,59834,RO,Medical Staff
3445,79806,RN,Medical Staff
3446,75570,Res,Medical Staff
3447,83233,MD,Medical Staff
3448,97562,RO,Medical Staff
3449,56421,MD,Medical Staff
3450,19447,STD,Medical Staff
3451,62044,UA,Medical Staff
3452,15544,RN,Medical Staff
3453,67176,RN,Medical Staff
3454,12456,RO,Medical Staff
3455,70260,RO,Medical Staff
3456,20205,RN,Medical Staff
3457,51033,RN,Medical Staff
3458,85465,Dr,Medical Staff
3459,66267,MD,Medical Staff
3460,85156,RN,Medical Staff
3461,63008,RO,Medical Staff
3462,93904,RO,Medical Staff
3463,64747,RN,Medical Staff
3464,47947,MD,Medical Staff
3465,25096,RO,Medical Staff
3466,63088,MD,Medical Staff
3467,12733,RO,Medical Staff
3468,52568,RO,Medical Staff
3469,32527,RO,Medical Staff
3470,91018,RO,Medical Staff
3471,70305,RN,Medical Staff
3472,57428,UCO,Medical Staff
3473,21551,RN,Medical Staff
3474,67240,Res,Medical Staff
3475,23875,RN,Medical Staff
3476,41891,RRT,Medical Staff
3477,67104,RN,Medical Staff
3478,87184,RRT,Medical Staff
3479,62487,RN,Medical Staff
3480,78676,RO,Medical Staff
3481,20308,RN,Medical Staff
3482,61873,RO,Medical Staff
3483,50668,RO,Medical Staff
3484,54500,RN,Medical Staff
3485,39041,,Medical Staff
3486,53655,RRT,Medical Staff
3487,32037,MD,Medical Staff
3488,20011,MD,Medical Staff
3489,76910,RO,Medical Staff
3490,92998,RO,Medical Staff
3491,24945,MD,Medical Staff
3492,79547,RTSt,Medical Staff
3493,76840,RO,Medical Staff
3494,35415,RN,Medical Staff
3495,55793,RN,Medical Staff
3496,56019,RO,Medical Staff
3497,94599,MD,Medical Staff
3498,29358,RN,Medical Staff
3499,40968,RO,Medical Staff
3500,23474,RO,Medical Staff
3501,29194,RO,Medical Staff
3502,43550,Res,Medical Staff
3503,35856,MD,Medical Staff
3504,32740,Coord,Medical Staff
3505,88957,RO,Medical Staff
3506,30036,PT,Medical Staff
3507,95918,RN,Medical Staff
3508,19876,MD,Medical Staff
3509,33218,MD,Medical Staff
3510,92306,RN,Medical Staff
3511,74764,RN,Medical Staff
3512,70811,RO,Medical Staff
3513,83889,Res,Medical Staff
3514,85952,RO,Medical Staff
3515,68838,MD,Medical Staff
3516,99277,RN,Medical Staff
3517,83989,RO,Medical Staff
3518,94278,PCT,Medical Staff
3519,93269,RN,Medical Staff
3520,91857,DI,Medical Staff
3521,52363,Res,Medical Staff
3522,92210,RO,Medical Staff
3523,51436,DR,Medical Staff
3524,29786,RN,Medical Staff
3525,67640,STD,Medical Staff
3526,18950,MD,Medical Staff
3527,71462,STD,Medical Staff
3528,67961,MD,Medical Staff
3529,92756,MD,Medical Staff
3530,49691,RES,Medical Staff
3531,46002,RO,Medical Staff
3532,87518,RO,Medical Staff
3533,17362,RO,Medical Staff
